date,platform,type,datetime,title,byline,url,rank
2015-09-21,web,all,2015-09-21T00:00:00-04:00,Tony Romo suffers broken collarbone against Eagles,Des Bieler,http://www.washingtonpost.com/news/early-lead/wp/2015/09/20/tony-romo-suffers-broken-collarbone-against-eagles/?tid=pm_pop,44
2015-09-21,web,all,2015-09-21T00:00:00-04:00,Why so many parents are freaking out about Common Core math,Valerie Strauss,http://www.washingtonpost.com/blogs/answer-sheet/wp/2014/11/08/why-so-many-parents-are-freaking-out-about-common-core-math/?tid=pm_pop,45
2015-09-21,web,all,2015-09-21T00:00:00-04:00,The incredible story of how a newborn&#039;s cry may have helped save her mother&#039;s life,Lindsey Bever,http://www.washingtonpost.com/news/to-your-health/wp/2015/09/16/the-incredible-story-of-how-a-newborns-cry-may-have-helped-save-her-mothers-life/?tid=pm_pop,46
2015-09-21,web,all,2015-09-21T00:00:00-04:00,The bacteria-fighting super element that&#039;s making a comeback in hospitals: copper,Lena H. Sun,http://www.washingtonpost.com/national/health-science/the-bacteria-fighting-super-element-making-a-return-to-hospitals-copper/2015/09/20/19251704-5beb-11e5-8e9e-dce8a2a2a679_story.html?tid=pm_pop,47
2015-09-21,web,all,2015-09-21T00:00:00-04:00,The stunning - and expanding - gap in life expectancy between the rich and the poor,Max Ehrenfreund,http://www.washingtonpost.com/news/wonkblog/wp/2015/09/18/the-government-is-spending-more-to-help-rich-seniors-than-poor-ones/?tid=pm_pop,48
2015-09-21,web,all,2015-09-21T00:00:00-04:00,A life sentence for shipping tainted peanuts? Victims&#039; families say yes.,Brady Dennis,http://www.washingtonpost.com/national/health-science/a-life-sentence-for-shipping-tainted-peanuts-victims-families-say-yes/2015/09/19/e844a314-5bf1-11e5-8e9e-dce8a2a2a679_story.html?tid=pm_pop,49
2015-09-21,web,all,2015-09-21T00:00:00-04:00,Emmy Awards 2015: Full list of winners,::unspecified::,http://www.washingtonpost.com/lifestyle/style/emmy-awards-2015-full-list-of-winners/2015/09/20/b8e02e9c-5ff5-11e5-8e9e-dce8a2a2a679_story.html?tid=pm_pop,50
2015-09-21,web,all,2015-09-21T00:00:00-04:00,These charts show how much of your life you will spend being sick,Rick Noack,http://www.washingtonpost.com/news/worldviews/wp/2015/09/19/these-charts-show-how-much-of-your-life-you-will-spend-being-sick/?tid=pm_pop,51
2015-09-21,web,all,2015-09-21T00:00:00-04:00,"Is bigger better? 54,000 students and growing, U. of Central Florida storms higher ed.",Nick anderson,http://www.washingtonpost.com/local/education/with-54000-students-and-growing-u-of-central-florida-storms-higher-ed/2015/09/20/0db73380-4cbd-11e5-bfb9-9736d04fc8e4_story.html?tid=pm_pop,52
2015-09-21,web,all,2015-09-21T00:00:00-04:00,"Brady throws for 466 yards, leads Patriots past Bills 40-32",John Wawrow | AP,http://www.washingtonpost.com/sports/redskins/brady-throws-for-466-yards-leads-patriots-past-bills-40-32/2015/09/20/a3e4a98a-5fd9-11e5-8475-781cc9851652_story.html?tid=pm_pop,53
2015-09-21,web,all,2015-09-21T00:00:00-04:00,Ben Carson says he would not support a Muslim for president,Jose A. DelReal,http://www.washingtonpost.com/news/post-politics/wp/2015/09/20/ben-carson-says-he-would-not-support-a-muslim-for-president/?tid=pm_pop,54
2015-09-21,web,all,2015-09-21T00:00:00-04:00,Obama to nominate first openly gay service secretary to lead the Army,Greg Jaffe,http://www.washingtonpost.com/politics/obama-to-nominate-first-openly-gay-service-secretary-to-lead-the-army/2015/09/18/d4b1aafe-5e30-11e5-8e9e-dce8a2a2a679_story.html?tid=pm_pop,55
2015-09-21,web,all,2015-09-21T00:00:00-04:00,Donald Trump: &#039;I have friends that are Muslims&#039;,Jose A. DelReal,http://www.washingtonpost.com/news/post-politics/wp/2015/09/20/donald-trump-i-have-friends-that-are-muslims/?tid=pm_pop,56
2015-09-21,web,all,2015-09-21T00:00:00-04:00,Johnny Manziel is vintage Johnny Football against Titans,Cindy Boren,http://www.washingtonpost.com/news/early-lead/wp/2015/09/20/watch-johnny-manziel-throw-td-bomb-on-first-pass-of-game-against-titans/?tid=pm_pop,57
2015-09-21,web,all,2015-09-21T00:00:00-04:00,"Jordan Reed shows that when he&#039;s healthy, he&#039;s dangerous for the Redskins",Master Tesfatsion,http://www.washingtonpost.com/news/football-insider/wp/2015/09/20/jordan-reed-shows-that-when-hes-healthy-hes-dangerous-for-the-redskins/?tid=pm_pop,58
2015-09-21,web,all,2015-09-21T00:00:00-04:00,"Grade the Redskins&#039; offense, defense and special teams",Keith McMillan,http://www.washingtonpost.com/news/football-insider/wp/2015/09/20/grade-the-redskins-offense-defense-and-special-teams/?tid=pm_pop,59
2015-09-21,web,all,2015-09-21T00:00:00-04:00,Why the Redskins defensive line wore Nats jerseys to FedEx Field,Dan Steinberg,http://www.washingtonpost.com/news/dc-sports-bog/wp/2015/09/20/why-the-redskins-defensive-line-wore-nats-jerseys-to-fedex-field/?tid=pm_pop,60
2015-09-21,web,all,2015-09-21T00:00:00-04:00,How to get around during Pope Francis&#039;s visit,Luz Lazo,http://www.washingtonpost.com/local/trafficandcommuting/how-to-get-around-during-pope-franciss-visit/2015/09/17/2390d1ae-5c79-11e5-9757-e49273f05f65_story.html?tid=pm_pop,61
2015-09-21,web,all,2015-09-21T00:00:00-04:00,This Ted Cruz booster is 13 and black - and just shredded Obama on clock kid,Justin Wm. Moyer,http://www.washingtonpost.com/news/morning-mix/wp/2015/09/18/ted-cruz-ninja-is-13-black-and-just-shredded-obama-on-muslim-clock-boy/?tid=pm_pop,62
2015-09-21,web,all,2015-09-21T00:00:00-04:00,What Bernie Sanders means by &#039;democratic socialism.&#039; (You still have your choice of pajamas.),John Wagner,http://www.washingtonpost.com/news/post-politics/wp/2015/09/19/what-bernie-sanders-means-by-democratic-socialism-you-have-your-choice-of-pajamas/?tid=pm_pop,63
2015-09-21,web,all,2015-09-21T00:00:00-04:00,Are Democrats and Republicans talking about the same country?,Philip Rucker,http://www.washingtonpost.com/politics/are-democrats-and-republicans-talking-about-the-same-country/2015/09/18/7e6de048-5e32-11e5-b38e-06883aacba64_story.html?tid=pm_pop,64
2015-09-21,web,all,2015-09-21T00:00:00-04:00,"&#039;We felt invincible&#039;: Report details deadly wreck, party that preceded it",Donna St. George,http://www.washingtonpost.com/local/education/we-felt-invincible-new-report-details-deadly-teen-crash-party-that-preceded-it/2015/09/18/be2947ce-5d77-11e5-b38e-06883aacba64_story.html?tid=pm_pop,65
2015-09-21,web,all,2015-09-21T00:00:00-04:00,Tips for using Silver Spring Transit Center,Robert Thomson,http://www.washingtonpost.com/blogs/dr-gridlock/wp/2015/09/20/tips-for-using-silver-spring-transit-center/?tid=pm_pop,66
2015-09-21,web,all,2015-09-21T00:00:00-04:00,D.C. area forecast: Cooler with a refreshing breeze today; even cooler tomorrow with a chance of showers,Brian Jackson,http://www.washingtonpost.com/blogs/capital-weather-gang/wp/2015/09/20/d-c-area-forecast-cooler-with-a-refreshing-breeze-today-even-cooler-tomorrow-with-a-chance-of-showers/?tid=pm_pop,67
2015-09-21,web,all,2015-09-21T00:00:00-04:00,"Emmy Awards 2015 predictions: Who will win, who deserves to win and who could surprise us all",Emily Yahr,http://www.washingtonpost.com/news/style-blog/wp/2015/09/18/emmy-awards-2015-predictions-who-will-win-who-deserves-to-win-and-who-could-surprise-us-all/?tid=pm_pop,68
2015-09-21,web,all,2015-09-21T00:00:00-04:00,The incredibly random list of celebrities endorsing Bernie Sanders,Jessica Contrera,http://www.washingtonpost.com/news/style-blog/wp/2015/09/20/the-incredibly-random-list-of-celebrities-endorsing-bernie-sanders/?tid=pm_pop,69
2015-09-21,web,all,2015-09-21T00:00:00-04:00,A government shutdown: What federal employees need to know about their pay and benefits,Eric Yoder,http://www.washingtonpost.com/blogs/federal-eye/wp/2015/09/18/what-happens-to-federal-employee-pay-benefits-in-a-shutdown/?tid=pm_pop,70
2015-09-21,web,all,2015-09-21T00:00:00-04:00,The decline of play in preschoolers - and the rise in sensory issues,Valerie Strauss,http://www.washingtonpost.com/blogs/answer-sheet/wp/2015/09/01/the-decline-of-play-in-preschoolers-and-the-rise-in-sensory-issues/?tid=pm_pop,71
2015-09-21,web,all,2015-09-21T00:00:00-04:00,Airplanes&#039; space wars are shifting to the human rights front,Christopher Elliott,http://www.washingtonpost.com/lifestyle/travel/airline-space-wars-are-shifting-to-the-human-rights-front/2015/09/17/d54999f4-5bce-11e5-8e9e-dce8a2a2a679_story.html?tid=pm_pop,72
2015-09-21,web,all,2015-09-21T00:00:00-04:00,"For illegal immigrants with babies, the anchor pulls in many directions",Pamela Constable,http://www.washingtonpost.com/local/social-issues/for-illegal-immigrants-with-babies-the-anchor-pulls-in-many-directions/2015/09/20/d5d7a2f0-570d-11e5-b8c9-944725fcd3b9_story.html?tid=pm_pop,73
2015-09-21,web,all,2015-09-21T00:00:00-04:00,The key difference between what poor people and everyone else eat,Roberto A. Ferdman,http://www.washingtonpost.com/news/wonkblog/wp/2015/09/17/the-depressing-difference-in-what-poor-people-and-everyone-else-eats/?tid=pm_pop,74
2015-09-21,web,all,2015-09-21T00:00:00-04:00,"When dating in your 40s, is it better to be divorced or never married?",Karen Yankosky,http://www.washingtonpost.com/news/soloish/wp/2015/09/18/when-dating-in-your-40s-is-it-better-to-be-divorced-or-never-married/?tid=pm_pop,75
2015-09-21,web,all,2015-09-21T00:00:00-04:00,An American Void,Stephanie McCrummen,http://www.washingtonpost.com/sf/national/2015/09/12/an-american-void/?tid=pm_pop,76
2015-09-21,web,all,2015-09-21T00:00:00-04:00,"Syriza wins an emphatic victory in Greece and, with it, another chance",Griff Witte,http://www.washingtonpost.com/world/tsipras-hopes-third-time-isnt-a-curse-as-voters-head-to-polls-in-greece/2015/09/20/37ce50b4-5b26-11e5-8475-781cc9851652_story.html?tid=pm_pop,77
2015-09-21,web,all,2015-09-21T00:00:00-04:00,"Emmys red carpet: Lady Gaga, Kerry Washington, Amy Schumer, Sofia Vergara",Emily Yahr,http://www.washingtonpost.com/news/style-blog/wp/2015/09/20/emmys-red-carpet-amy-schumer-taraji-p-henson-laverne-cox-kate-mckinnon/?tid=pm_pop,78
2015-09-21,web,all,2015-09-21T00:00:00-04:00,On Love: Michael Innocenti and Christina Coakley,Jen Chaney,http://www.washingtonpost.com/lifestyle/style/on-love-michael-innocenti-and-christina-coakley/2015/09/17/8cb43e3a-5bb8-11e5-b38e-06883aacba64_story.html?tid=pm_pop,79
2015-09-21,web,all,2015-09-21T00:00:00-04:00,"Jay Gruden, postgame: &#039;The only thing that can really back up what I&#039;m saying is victories&#039;",Gabe Hiatt,http://www.washingtonpost.com/news/football-insider/wp/2015/09/20/jay-gruden-postgame-we-want-to-be-physical/?tid=pm_pop,80
2015-09-21,web,all,2015-09-21T00:00:00-04:00,Why the modern civil rights movement keeps religious leaders at arm&#039;s length,Rahiel Tesfamariam,http://www.washingtonpost.com/opinions/how-black-activism-lost-its-religion/2015/09/18/2f56fc00-5d6b-11e5-8e9e-dce8a2a2a679_story.html?tid=pm_pop,81
2015-09-21,web,all,2015-09-21T00:00:00-04:00,"Kirk Cousins, postgame: &#039;We found a way to win&#039;",Gabe Hiatt,http://www.washingtonpost.com/news/football-insider/wp/2015/09/20/kirk-cousins-postgame-we-found-a-way-to-win/?tid=pm_pop,82
2015-09-21,web,all,2015-09-21T00:00:00-04:00,This is the ad that could sink Carly Fiorina&#039;s campaign,Chris Cillizza,http://www.washingtonpost.com/news/the-fix/wp/2015/09/17/this-is-the-ad-that-might-kill-carly-fiorinas-campaign/?tid=pm_pop,83
2015-09-21,web,all,2015-09-21T00:00:00-04:00,Church in the streets: Men and women embrace the spartan Jesuit tradition,Dan Zak,http://www.washingtonpost.com/sf/local/2015/09/15/these-kids-took-a-detour-off-the-career-path-to-live-the-jesuit-values/?tid=pm_pop,84
2015-09-21,web,all,2015-09-21T00:00:00-04:00,Redskins defense makes Rams one-dimensional in win,Master Tesfatsion,http://www.washingtonpost.com/news/football-insider/wp/2015/09/20/redskins-defense-makes-rams-one-dimensional-in-win/?tid=pm_pop,85
2015-09-21,web,all,2015-09-21T00:00:00-04:00,"Thousands of refugees arrive in Austria as Hungary, Croatia let them pass",William Booth,http://www.washingtonpost.com/world/thousands-of-refugees-arrive-in-austria-as-hungary-croatia-let-them-pass/2015/09/20/7d9c6c98-5f27-11e5-8475-781cc9851652_story.html?tid=pm_pop,86
2015-09-21,web,all,2015-09-21T00:00:00-04:00,"Poll: Americans widely admire Pope Francis, but his church less so",Michael S. Rosenwald,http://www.washingtonpost.com/local/poll-americans-widely-admire-pope-francis-but-his-church-less-so/2015/09/19/f7f46188-5d71-11e5-b38e-06883aacba64_story.html?tid=pm_pop,87
2015-09-21,web,all,2015-09-21T00:00:00-04:00,Traffic backups of nearly 2 hours possible during the pope&#039;s visit. These alternate routes might help.,Luz Lazo,http://www.washingtonpost.com/blogs/dr-gridlock/wp/2015/09/15/traffic-backups-of-nearly-2-hours-possible-during-the-popes-visit-these-alternate-routes-might-help/?tid=pm_pop,88
2015-09-21,web,all,2015-09-21T00:00:00-04:00,Pope Francis struggles with English. Here&#039;s how he&#039;ll get his message across in the U.S.,Jessica Contrera,http://www.washingtonpost.com/lifestyle/style/pope-francis-has-struggled-with-english-heres-how-hell-get-his-message-across-in-the-us/2015/09/20/a3a46476-5e38-11e5-9757-e49273f05f65_story.html?tid=pm_pop,89
2015-09-21,web,all,2015-09-21T00:00:00-04:00,How Donald Trump tried - and failed - to open a casino in Florida,Rosalind S. Helderman,http://www.washingtonpost.com/politics/how-donald-trump-tried--and-failed--to-open-a-casino-in-florida/2015/09/18/2e1c5616-5d5f-11e5-8e9e-dce8a2a2a679_story.html?tid=pm_pop,90
2015-09-21,web,all,2015-09-21T00:00:00-04:00,An invitation to Pope Francis from D.C.&#039;s gay Catholic community,Jeff Vomund,http://www.washingtonpost.com/opinions/an-invitation-to-pope-francis-from-dcs-gay-catholic-community/2015/09/20/680ef5aa-5d77-11e5-b38e-06883aacba64_story.html?tid=pm_pop,91
2015-09-21,web,all,2015-09-21T00:00:00-04:00,Cyclist Taylor Phinney leads his team to time trial gold,Ashley Halsey III,http://www.washingtonpost.com/sports/cyclist-taylor-phinney-leads-his-team-to-time-trial-gold/2015/09/20/c7c4c7fc-5fd6-11e5-8e9e-dce8a2a2a679_story.html?tid=pm_pop,92
